HSCode,ShipperName,ShipperFullAddress,ShipperLocalDUNS,ShipperPanjivaID,ShipperCleanedStockTickers,ShipperOriginalFormat,GrossWeightKg,ValueOfGoodsFOBUSD,ExportValue
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,152.0,1662.51,2096.69
03045400,Proc.De Alim.Omega Seafoods Lt,COQUIMBO,,30597205.0,, PROC.DE ALIM.OMEGA SEAFOODS LT,1318.0,9904.55,12453.75
03079999,Mar De Lagos Exp. Limitada,LOTA,,35146070.0,, MAR DE LAGOS EXPORT LIMITADA,28890.0,26524.0,29700.0
03048120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,4232.0,27373.91,31125.27
03024720,Proc.De Alim.Omega Seafoods Lt,COQUIMBO,,30597205.0,, PROC.DE ALIM.OMEGA SEAFOODS LT,4287.0,42606.9,50797.2
16041912,Orizon Sa,LAS CONDES,,33679224.0,IQUIQUE-CL, ORIZON S.A.,111470.0,209250.0,209250.0
03031320,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,24718.0,166251.68,168531.68
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,3018.0,33929.26,37716.76
03021410,Salmones Humboldt Ltda,AVDA. JUAN SOLER MANFREDININ 41 EDIFICIO TORRE COSTANERA PISO 15 OF. 1501 PUERTO MONTT CHILE,,33478297.0,"MSBHY-US, 8058-JP", SALMONES HUMBOLDT LTDA.,6274.0,39932.4,55000.0
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,698.0,5615.56,6789.84
03048120,Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,21341.65,208406.0,212706.0
03021410,Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,23686.0,131100.0,131100.0
03021410,Serv. Acuicultura Acuamag S.A,NATALES,,45189577.0,, SERV. DE ACUICULTURA ACUIMAG S,4836.0,31862.73,42538.93
03044120,Invermar S.A.,SANTIAGO SA 5682,,45169223.0,"INVERMAR-CL, INVER-CL", INVERMAR S.A,4800.0,45630.27,51664.36
16055300,Blue Shell S.A.,PROVIDENCIA,,33463925.0,, BLUE SHELL S.A.,11000.0,44624.3,47760.3
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,690.0,6663.98,7541.48
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,3514.0,32417.98,36825.48
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,24000.0,144768.67,144768.67
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,110.0,1619.35,1746.55
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,190.0,1769.91,2202.41
03044200,Salmones Antartica S.A.,SANTIAGO LA,,44382177.0,, SALMONES ANTARTICA S.A.,706.0,7020.5,8114.8
16055410,Pesquera Villa Alegre S.A.,COQUIMBO,,23459034.0,, PESQUERA VILLA ALEGRE S.A.,28848.2,49184.0,51984.0
16055300,Pacific Gold S.A.,"EL TENIENTE 80, PARQUE INDUSTRIAL PUERTO MONTT",,23489168.0,, PACIFIC GOLD S.A.,22894.2,43675.16,43675.16
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,188.0,1923.64,2623.64
03079991,Orizon Sa,LAS CONDES,,33679224.0,IQUIQUE-CL, ORIZON S.A.,25608.0,27744.0,31200.0
"03079991,03079992,03079999",Pesquera Finisterrae Ltda,PUNTA ARENAS,,23412748.0,, PESQUERA FINISTERRAE LTDA.,24860.0,23889.0,26364.0
03061421,Snowland Com. Exterior Ltda,SANTIAGO,,45903560.0,, SNOWLAND COM. EXTERIOR LTDA,12987.9,147460.17,150165.17
03044120,Invermar S.A.,SANTIAGO SA 5682,,45169223.0,"INVERMAR-CL, INVER-CL", INVERMAR S.A,1766.0,21807.1,24648.96
03021410,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,2600.0,15944.46,22200.0
03031310,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,21288.19,152145.36,155401.77
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,440.06,4353.87,4886.53
03044120,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348.0,, PRODUCTOS DEL MAR VENTISQUEROS,6592.0,62530.85,73422.65
"03021120,03044120",Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,752.0,6838.63,8298.0
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,5040.0,32281.59,43694.49
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,5128.0,29940.16,42592.76
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,595.0,5904.65,6652.85
03021410,Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,24100.0,141098.96,141098.96
16041911,Camanchaca Pesca Sur Sa,CORONEL,,33937897.0,, CAMANCHACA PESCA SUR SA,24219.0,54855.0,54855.0
03021410,Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,250.0,1506.78,2106.78
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,4788.0,30185.38,41952.32
16055300,Pesbasa S.A,PUERTO MONTT,,33936760.0,, PESBASA S.A.,22692.0,63966.4,67102.4
03045400,Comercial Aquagro Ltda.,LAS CONDES,,38935634.0,, COMERCIAL AQUAGRO LTDA.,549.0,4688.55,5814.0
03078910,Cultiv.Marin.San Cristobal Sa,SANTIAGO,,28786006.0,, CULTIV.MARIN.SAN CRISTOBAL S.A,11788.0,198996.63,203796.63
03079991,Imp.Y Exp. Eurofish Ltda,VALPARAISO,,38452452.0,, IMP.Y EXP. EUROFISH LTDA,24720.0,31550.0,34800.0
03031320,Integra Chile S.A.,SANTIAGO LA,,28388340.0,, INTEGRA CHILE S.A.,9886.0,62323.38,69423.2
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,636.0,7305.88,8031.73
03082110,Sociedad Vasquez Y Sanchez Limitada,VALPARAISO,,35944954.0,, SOC.VASQUEZ Y SANCHEZ,562.0,12707.8,15750.0
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,3902.0,37914.15,42806.65
03021410,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,5756.0,37570.8,51143.03
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,910.0,10520.16,11528.9
16055300,Blue Shell S.A.,PROVIDENCIA,,33463925.0,, BLUE SHELL S.A.,25000.0,57850.0,61200.0
03031310,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,22307.33,116726.47,118912.26
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,4986.0,48321.67,54569.17
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,2450.0,27687.37,30764.87
16055300,,,,,,,23474.69,80690.6,83457.6
03079991,,,,,,,58006.0,56545.0,62400.0
03031310,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,21101.36,131196.01,133272.44
03021410,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,2582.0,16216.07,22410.05
03021410,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,2689.0,16920.81,23100.0
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,85.0,1083.55,1186.3
03044200,Salmones De Chile Alimentos S.,CHONCHI,,42248097.0,, SALMONES DE CHILE ALIMENTOS S.,1714.0,17020.95,19506.25
03044200,Salmones De Chile Alimentos S.,CHONCHI,,42248097.0,, SALMONES DE CHILE ALIMENTOS S.,4252.0,39172.46,45337.86
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,3309.0,26794.54,32260.43
03021410,Serv. Acuicultura Acuamag S.A,NATALES,,45189577.0,, SERV. DE ACUICULTURA ACUIMAG S,5400.0,33850.56,39682.56
03044120,Serv. Acuicultura Acuamag S.A,NATALES,,45189577.0,, SERV. DE ACUICULTURA ACUIMAG S,4134.0,39468.15,43988.05
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,1896.0,16594.59,19314.87
03021410,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,6013.0,35563.86,51300.0
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,2762.0,17741.72,24149.32
"03021410,03044120",Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,4916.0,32498.37,37920.97
03044120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,5555.0,61807.9,61807.9
03044120,Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,11816.0,123393.18,139790.22
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,1634.0,15617.12,17850.0
16055300,Inversiones Coihuin Limitada,PUERTO MONTT,,33939425.0,, INVERSIONES COIHUIN LTDA,25008.0,65205.0,68400.0
16055300,Sudmaris Chile S.A.,CASTRO,,33472514.0,, SUDMARIS CHILE S.A,24150.0,51700.0,55200.0
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,1042.0,9405.5,11139.8
03031310,Comercial Austral S.A.,PASEO PEATONAL PDTE. ERRAZURIZ ECHA 2631 OF. 61 PROVIDENCIA - SANTIAGO,980353122.0,45973675.0,, COMERCIAL AUSTRAL S.A,22782.17,145442.59,150177.0
03044120,Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,6990.0,72392.19,82091.29
03054160,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,11738.0,133375.34,138722.22
03048120,Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,22098.45,229282.33,233772.05
"03082911,16055960",Exp. Global Seafood Chile S.A.,LAS CONDES,,23414887.0,, EXPORTADORA GLOBAL SEAFOOD CHI,17914.0,195980.0,199380.0
03024720,Proc.De Alim.Omega Seafoods Lt,COQUIMBO,,30597205.0,, PROC.DE ALIM.OMEGA SEAFOODS LT,1087.0,7068.1,9232.75
03079991,Ixom Chile S.A.,CHIGUAYANTE,980119648.0,36997900.0,"IBMA-AT, KVM-US, IBMC-BE, IBM-US, IBM-AR, IBMB34-BR", ISAM CHILE S.A.,27818.0,33843.44,37243.44
03044120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,8740.0,77334.34,89133.34
03079991,Exportadora Chilean Products,LO BARNECHEA,,45181297.0,, EXP CHILEAN PRODUCTS LTDA,74841.0,97265.0,103740.0
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,1602.0,13858.91,15904.12
03048120,Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,22167.02,226918.3,232516.14
03021410,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,6313.0,39003.75,55330.0
03044120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,2372.0,23566.6,27599.0
03021410,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,5386.0,33544.21,45987.01
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,3706.0,34219.54,38707.71
03044120,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523.0,, GRANJA MARINA TORNAGALEONES S.,9785.0,86097.65,99405.25
"03044120,03045200",Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,9201.0,96492.84,108893.07
"03021410,03044120",Salmones Friosur S.A.,"CALLE ANTONIO VARAS, 216 PUERTO MONTT, DE LOS LAGOS - X",,40801518.0,, SALMONES FRIOSUR S.A.,5639.0,53006.18,60069.93
03021410,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,4608.92,29609.93,41065.02
03082110,Frozen Sea S.A.,VITACURA,,28403403.0,, FROZEN SEA S.A.,615.0,12063.61,14763.11
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,5763.0,58137.43,64764.88
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,1099.0,10578.97,11778.42
03049944,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,24156.0,188688.75,192288.75
03021410,Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,23686.0,132050.0,132050.0
03048120,Serv. Acuicultura Acuamag S.A,NATALES,,45189577.0,, SERV. DE ACUICULTURA ACUIMAG S,23856.82,217202.17,222787.17
16055300,St.Andrews Smoky Delicacies S.,LAS CONDES,,23446927.0,, ST.ANDREWS SMOKY DELICACIES S.,17850.0,29155.0,33915.0
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,84.0,880.47,984.67
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,3996.0,44697.09,51723.67
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,158.0,1759.17,2094.17
03045400,Proc.De Alim.Omega Seafoods Lt,COQUIMBO,,30597205.0,, PROC.DE ALIM.OMEGA SEAFOODS LT,1709.0,12473.66,15775.76
16055300,Sudmaris Chile S.A.,CASTRO,,33472514.0,, SUDMARIS CHILE S.A,18860.69,37793.51,41493.51
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,1081.0,9847.07,11202.31
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,577.0,6577.8,7278.69
03021410,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348.0,, PRODUCTOS DEL MAR VENTISQUEROS,22800.0,127300.0,127300.0
03079992,Sea Star Exp.D/Prod.D/Mar Ltda,COQUIMBO,,31996927.0,, SEA STAR EXP.D/PROD.D/MAR LTDA,25200.0,21480.0,23280.0
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,1764.0,21713.04,23684.33
03044120,Serv. Acuicultura Acuamag S.A,NATALES,,45189577.0,, SERV. DE ACUICULTURA ACUIMAG S,15407.0,158389.48,175090.78
"03021410,03044120",Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,5429.0,40229.71,47836.08
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,1660.0,15932.68,17856.68
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,4120.0,38868.37,46093.37
03031310,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,21952.71,128206.73,130706.73
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,23660.0,139883.57,139883.57
03082110,Sociedad Vasquez Y Sanchez Limitada,VALPARAISO,,35944954.0,, SOC.VASQUEZ Y SANCHEZ,10150.0,204550.61,209345.59
03021410,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,748.0,5608.25,7017.25
16051026,Exp. Global Seafood Chile S.A.,LAS CONDES,,23414887.0,, EXPORTADORA GLOBAL SEAFOOD CHI,12997.4,125174.1,128924.1
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,168.0,1778.81,1990.06
03021410,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,5476.0,33983.86,46329.86
03031310,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,23480.38,116031.93,118081.93
03079991,Imp.Y Exp. Eurofish Ltda,VALPARAISO,,38452452.0,, IMP.Y EXP. EUROFISH LTDA,24720.0,26850.0,28800.0
03021410,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,259.7,1589.65,2220.0
03044120,Salmones Friosur S.A.,"CALLE ANTONIO VARAS, 216 PUERTO MONTT, DE LOS LAGOS - X",,40801518.0,, SALMONES FRIOSUR S.A.,12652.0,119459.06,135289.06
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,562.0,6994.54,7632.86
03031310,Invermar S.A.,SANTIAGO SA 5682,,45169223.0,"INVERMAR-CL, INVER-CL", INVERMAR S.A,23537.0,145498.2,149488.2
03079999,Congelados Pacifico S.A.,SANTIAGO BI,,33500060.0,, CONGELADOS PACIFICO S.A.,27182.0,35515.0,39420.0
03021410,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,23210.0,143449.92,143449.92
03082110,Frozen Sea S.A.,VITACURA,,28403403.0,, FROZEN SEA S.A.,320.0,9584.44,11186.64
03021410,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,2563.0,15782.53,21822.98
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,1622.0,10028.05,11719.25
03021410,Comercial Austral S.A.,PASEO PEATONAL PDTE. ERRAZURIZ ECHA 2631 OF. 61 PROVIDENCIA - SANTIAGO,980353122.0,45973675.0,, COMERCIAL AUSTRAL S.A,3356.0,23861.41,28671.93
03031390,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,24034.23,122741.47,127626.86
03048120,Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,22140.74,230768.77,236372.38
"03079991,03079999",Exp.Chileanproducts E.I.R.L.,COQUIMBO,,37732950.0,, EXP.CHILEANPRODUCTS E.I.R.L.,27945.0,26100.0,28350.0
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,6198.0,78376.46,86138.96
"03048200,03049959",Salmones De Chile Alimentos S.,CHONCHI,,42248097.0,, SALMONES DE CHILE ALIMENTOS S.,24200.0,238558.0,241318.0
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,535.37,7094.17,8022.97
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,2754.0,26215.48,30912.28
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,159.0,2229.99,2414.69
03079999,Imp.Y Exp. Eurofish Ltda,VALPARAISO,,38452452.0,, IMP.Y EXP. EUROFISH LTDA,55620.0,70710.0,75600.0
03049944,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,18764.0,239355.22,243200.0
03031310,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,20495.0,137477.75,140627.75
03021410,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,256.0,1565.58,2169.38
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,252.0,1580.41,2188.42
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,212.76,2529.96,2968.46
03021410,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348.0,, PRODUCTOS DEL MAR VENTISQUEROS,24490.0,140600.0,140600.0
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,2402.0,25459.23,28116.43
03024590,Agricola Trebol S.A.,LAS CONDES,,44382231.0,, ACUICOLA DEL NORTE S.A.,611.0,5194.62,6347.22
16055300,Camanchaca Cultivos Sur,SANTIAGO SA,,34084433.0,CAMANCHACA-CL, CAMANCHACA CULTIVOS SUR S.A.,17393.04,38381.73,46305.0
"03044120,03045200",Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,744.0,7816.26,9141.93
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,5091.0,31550.72,43641.58
03044120,Serv. Acuicultura Acuamag S.A,NATALES,,45189577.0,, SERV. DE ACUICULTURA ACUIMAG S,14208.0,146073.61,161530.33
16055300,Blue Shell S.A.,PROVIDENCIA,,33463925.0,, BLUE SHELL S.A.,25000.0,71544.0,74680.0
