HSCode,ShipperName,ShipperFullAddress,ShipperLocalDUNS,ShipperPanjivaID,ShipperCleanedStockTickers,ShipperOriginalFormat,NetWeightKg,ValueOfGoodsFOBUSD
0304890000,Frozen Products Corp.,JR. JORGE CASTRO HARRINSON 451 SAN GUEL LIMA 32 PERU,953252652,46002164,,FROZEN PRODUCTS CORPORATION SOCIEDAD ANO,3014.0,16064.67
0304890000,Umi Foods S.A.C.,JR. ALFREDO MALDONADO 795 OFIC.401 PUEBLO LIBRE LIMA-PERU,,33629740,,UMI FOODS S.A.C.,2957.42,28848.72
0304890000,Sercosta Sac,"AV. LAS CAMELIAS 491 OF. 402 LIMA, LIMA PROVINCE",,33505349,,SERCOSTA SAC,12131.52,109355.12
0307490000,Peruvian Sea Food S.A.,AV. MANUEL OLGUIN NRO. 211 DPTO. 1202 URB. LOS GRANADOS (UNI,,33979987,,PERUVIAN SEA FOOD S.A.,500.0,550.0
0301110000,Acuatrade S.A.C.,CAL. LAS MALVINAS NRO. S/N CAS. RUMOCOCHA SECTOR 08 SAN JUAN,,23118600,,ACUATRADE S.A.C.,90.0,1900.65
0306171300,Langostinera Ramona S.A.C.,CAL. ALEXANDER FLEMING NR0 454 URB. INDUSTRIAL SANTA ROSA LIMA,,28449823,,LANGOSTINERA RAMONA S.A.C.,854.54,7256.85
0301110000,River Land Peru S.A.C,AV. DEL EJERCITO MZA. Q LOTE. 12 - LORETO - MAYNAS - IQUITOS,935460053,25477025,,RIVER LAND PERU S.A.C.,170.0,1418.0
0307490000,Productora Andina De Congelados,CAR. TAMBOGRANDE KM. 2.1. MZA. C LO 05 Z.I. Z.INDUSTRIAL MUNICIPAL 1 P RA - SULLANA - SULLANA-PERU TELF.: 51-73508625,,45991342,,PRODUCTORA ANDINA DE CONGELADOS S.R.L.,27000.0,19980.0
0306171200,Marinazul S.A.,AV. EL DERBY 250 URB. EL DERBY DE MONTERRICO SANTIAGO DE SURCO LIMA PERU 51-16210805,,33928372,CSOL-NO,MARINAZUL S.A.,10131.82,102507.47
1605540000,Seafrost S.A.C.,CARRETERA PAITA - SULLANA MZ. D LOT PAITA,,2167569,,SEAFROST S.A.C.,24030.0,74944.0
0304990000,Cmar Sociedad Anonima Cerrada   Cma,CAL. M. JOSE OLAYA NRO. 201 DPTO. 702 LIMA - LIMA - MIRAFLOR,,39622010,,CMAR SOCIEDAD ANONIMA CERRADA -  CMAR S.,17554.02,133785.0
1605540000,Corp. De Ingenieria De Refrigeracion,AV. LA MARINA N224 LIMA LIMA PERU,,44374049,,CORP DE INGENIERIA DE REFRIGERACION SRL,24248.16,31104.83
0308190000,Long Wong Sociedad Anonina Cerrada  Long,AV. LA PAZ NRO. 434 DPTO. 402 LIMA - LIMA - MIRAFLORES,,35552795,,LONG WONG SOCIEDAD ANONINA CERRADA- LONG,10.0,120.0
0307490000,Sakana Del Peru S.A,CAL. SINCHI ROCA NRO. 2751 U.V. SINCHI ROCA LIMA LINCE,934733866,1240419,1334-JP,SAKANA DEL PERU S.A,10026.0,12440.75
0305690000,Agropesca E.I.R.L,JR. AGUERRIZABAL N° 178 CALLARIA,,28780779,,AGROPESCA E.I.R.L,27150.0,104228.85
0307490000,Marfrio   Vieira Peru S.A.,AV. EMILIO CAVENECIA 225 OF. 317 SAN ISIDRO LIMA - PERU,934967647,34136236,,MARFRIO - VIEIRA PERU S.A.,6000.0,7805.0
1605540000,Seafrost S.A.C.,CARRETERA PAITA - SULLANA MZ. D LOT PAITA,,2167569,,SEAFROST S.A.C.,27000.0,57950.0
0304890000,Pesquera Hayduk S.A.,AV. MANUEL OLGUIN 501 INT. 701 URB. LIMA,,33511181,,PESQUERA HAYDUK S.A.,6509.05,40897.5
0304890000,Productora Andina De Congelados,CAR. TAMBOGRANDE KM. 2.1. MZA. C LO 05 Z.I. Z.INDUSTRIAL MUNICIPAL 1 P RA - SULLANA - SULLANA-PERU TELF.: 51-73508625,,45991342,,PRODUCTORA ANDINA DE CONGELADOS S.R.L.,19958.27,167080.2
0307490000,Peruvian Sea Food S.A.,AV. MANUEL OLGUIN NRO. 211 DPTO. 1202 URB. LOS GRANADOS (UNI,,33979987,,PERUVIAN SEA FOOD S.A.,8820.0,9702.0
0307490000,Industrial Pesquera Santa Monica S.A.,TIERRA COLORADA NRO. S/N Z.I. III PIURA - PAITA - PAITA,934782681,23346878,,INDUSTRIAL PESQUERA SANTA MONICA S.A.,26180.0,17489.0
0303890000,Productora Andina De Congelados,CAR. TAMBOGRANDE KM. 2.1. MZA. C LO 05 Z.I. Z.INDUSTRIAL MUNICIPAL 1 P RA - SULLANA - SULLANA-PERU TELF.: 51-73508625,,45991342,,PRODUCTORA ANDINA DE CONGELADOS S.R.L.,3499.35,6823.73
0306171300,La Fragata S.A.,"Carretera Base Naval El Salto Km. 7.5, Zarumilla, Tumbes, Peru",934832833,1159562,,LA FRAGATA S A,909.09,7516.0
0307490000,Armadores Y Congeladores Del,AV A 4041 MZ F LOTE 1 ZONA INDUSTRI PAITA PIURA,,2215479,,ARMADORES Y CONGELADORES DEL PACIFICO SA,11000.0,7803.34
0306171300,Inversiones Prisco S A C,AV LA MOLINA 2830 URB EL SAUCE DE LA RINCO LA MOLINA LIMA PEROU,934997743,45995174,,INVERSIONES PRISCO  S.A.C.,5470.42,50479.71
0306110000,Peruvian Andean Trout S.A.C.,CAR.PISCO-HVCA NRO. SN C.CAM CHOCLOCOCHA (S70590127 A 150M C,,33929326,,PERUVIAN ANDEAN TROUT S.A.C.,1.76,8.79
0307590000,Peruvian Sea Food S.A.,AV. MANUEL OLGUIN NRO. 211 DPTO. 1202 URB. LOS GRANADOS (UNI,,33979987,,PERUVIAN SEA FOOD S.A.,26292.0,124887.0
0306279100,Acuario Japan Dragon Club Empresa Indivi,CAL. MARGARITAS NRO. 232 SAN JUAN BAUTISTA,935068152,23126689,,ACUARIO JAPAN DRAGON CLUB EMPRESA INDIVI,5.0,15.0
0306171100,Langostinera Macori Srl,CAL. ALFONSO UGARTE NRO. 226 DPTO. 401 CERCADO TUMBES - TUMB,,4072767,,LANGOSTINERA MACORI SOCIEDAD COMERCIAL D,23940.0,116127.0
0307490000,Pesquera San Lucas S.A.C.,MZA. V LOTE. 3-6 Z.I. PIURA (A ESPALDAS DEL ALMACEN SUNAT AD,,34609487,,PESQUERA SAN LUCAS S.A.C.,22500.0,98395.0
0302510000,Armavi S.A.C.,CAL. LOS MAGISTRADOS NRO. 157 DPTO. 201 URB. LOS MOLINOS,,38580750,,ARMAVI S.A.C.,1871.58,41131.45
0304890000,Sercosta Sac,"AV. LAS CAMELIAS 491 OF. 402 LIMA, LIMA PROVINCE",,33505349,,SERCOSTA SAC,12791.31,110274.4
1604160000,Inversiones Prisco S A C,AV LA MOLINA 2830 URB EL SAUCE DE LA RINCO LA MOLINA LIMA PEROU,934997743,45995174,,INVERSIONES PRISCO  S.A.C.,9127.0,88855.25
0307490000,Altamar Foods Peru S.A.C.,AV. INDUSTRIAL MZA. R LOTE. 05 Z.I. ZONA INDUSTRIAL II (AL C,,28437527,,ALTAMAR FOODS PERU S.R.L.,3000.0,3007.98
1604160000,Inversiones Prisco S A C,AV LA MOLINA 2830 URB EL SAUCE DE LA RINCO LA MOLINA LIMA PEROU,934997743,45995174,,INVERSIONES PRISCO  S.A.C.,6120.61,39690.0
0301110000,Acuatrade S.A.C.,CAL. LAS MALVINAS NRO. S/N CAS. RUMOCOCHA SECTOR 08 SAN JUAN,,23118600,,ACUATRADE S.A.C.,200.0,2619.8
1605540000,Sully Seafoods E.I.R.L.,MZA. E LOTE. 6 A.H. 18 DE MAYO (AV. LORETO SUR) PIURA - PIUR,,44558641,,SULLY SEAFOODS E.I.R.L.,17440.0,87200.0
1605540000,Alamesa S.A.C.,AV. DEL PINAR 134 OF. 1001 CHACARILLA SURCO LIMA - PERU,952992258,33470927,,ALAMESA S.A.C.,4166.4,19648.6
0307490000,Productora Andina De Congelados,CAR. TAMBOGRANDE KM. 2.1. MZA. C LO 05 Z.I. Z.INDUSTRIAL MUNICIPAL 1 P RA - SULLANA - SULLANA-PERU TELF.: 51-73508625,,45991342,,PRODUCTORA ANDINA DE CONGELADOS S.R.L.,27000.0,19980.0
0306171300,Marinazul S.A.,AV. EL DERBY 250 URB. EL DERBY DE MONTERRICO SANTIAGO DE SURCO LIMA PERU 51-16210805,,33928372,CSOL-NO,MARINAZUL S.A.,4977.27,43828.03
0307490000,Seafrost S.A.C.,CARRETERA PAITA - SULLANA MZ. D LOT PAITA,,2167569,,SEAFROST S.A.C.,15008.0,37494.2
0307994000,Long Wong Sociedad Anonina Cerrada  Long,AV. LA PAZ NRO. 434 DPTO. 402 LIMA - LIMA - MIRAFLORES,,35552795,,LONG WONG SOCIEDAD ANONINA CERRADA- LONG,5.0,50.0
0307490000,Marfrio   Vieira Peru S.A.,AV. EMILIO CAVENECIA 225 OF. 317 SAN ISIDRO LIMA - PERU,934967647,34136236,,MARFRIO - VIEIRA PERU S.A.,11000.0,9358.0
0304990000,Produpesca S.A.C.,CAL. RAMON RIBEYRO NRO. 284 INT. 301 URB. SAN ANTONIO (ALT.,934144644,28421808,,PRODUPESCA S.A.C.,19958.08,217274.0
0304890000,Pesquera Hayduk S.A.,AV. MANUEL OLGUIN 501 INT. 701 URB. LIMA,,33511181,,PESQUERA HAYDUK S.A.,19958.06,110000.0
0306171100,Ccoral S.A,JR. SIMON BOLIVAR NRO. 880 CENTRO TUMBES (FRENTE A PASEO TRI,,33455306,,CCORAL S.A,22000.0,125088.0
1605540000,Seafrost S.A.C.,CARRETERA PAITA - SULLANA MZ. D LOT PAITA,,2167569,,SEAFROST S.A.C.,27000.0,32300.0
0303890000,Productora Andina De Congelados,CAR. TAMBOGRANDE KM. 2.1. MZA. C LO 05 Z.I. Z.INDUSTRIAL MUNICIPAL 1 P RA - SULLANA - SULLANA-PERU TELF.: 51-73508625,,45991342,,PRODUCTORA ANDINA DE CONGELADOS S.R.L.,26979.26,56656.45
0306171300,Langostinera Cardalito Sac,AV. ALEXANDER FLEMING NRO. 454 URB. INDUSTRIAL SANTA ROSA LI,,28353809,,LANGOSTINERA CARDALITO S.A.C,3227.27,22498.5
0307490000,Produmar   Proveedora De Productos,"PASAJE FRANCO ALFARO, DPTO 201 URB.LAS MAGNOLIAS 3 SAN BORJA, LIMA S/N",,28469425,,PROVEEDORA DE PRODUCTOS MARINOS SOCIEDAD,46380.0,24117.0
0304890000,Productora Andina De Congelados,CAR. TAMBOGRANDE KM. 2.1. MZA. C LO 05 Z.I. Z.INDUSTRIAL MUNICIPAL 1 P RA - SULLANA - SULLANA-PERU TELF.: 51-73508625,,45991342,,PRODUCTORA ANDINA DE CONGELADOS S.R.L.,19958.27,169287.8
0307490000,Armadores Y Congeladores Del,AV A 4041 MZ F LOTE 1 ZONA INDUSTRI PAITA PIURA,,2215479,,ARMADORES Y CONGELADORES DEL PACIFICO SA,25110.0,60367.0
0307490000,Pesquera Hayduk S.A.,AV. MANUEL OLGUIN 501 INT. 701 URB. LIMA,,33511181,,PESQUERA HAYDUK S.A.,26502.0,24759.12
0307590000,Consorcio Industrial El Pacifico Socieda,AV. LA MAR NRO. 638 INT. 703 LIMA - LIMA - MIRAFLORES - LIMA,934056094,28783010,,CONSORCIO INDUSTRIAL EL PACIFICO SOCIEDA,24730.0,112731.5
0306171300,Inversiones Prisco S A C,AV LA MOLINA 2830 URB EL SAUCE DE LA RINCO LA MOLINA LIMA PEROU,934997743,45995174,,INVERSIONES PRISCO  S.A.C.,10405.58,118960.29
0307490000,Productora Andina De Congelados,CAR. TAMBOGRANDE KM. 2.1. MZA. C LO 05 Z.I. Z.INDUSTRIAL MUNICIPAL 1 P RA - SULLANA - SULLANA-PERU TELF.: 51-73508625,,45991342,,PRODUCTORA ANDINA DE CONGELADOS S.R.L.,27000.0,21600.0
0307590000,Peruvian Andean Trout S.A.C.,CAR.PISCO-HVCA NRO. SN C.CAM CHOCLOCOCHA (S70590127 A 150M C,,33929326,,PERUVIAN ANDEAN TROUT S.A.C.,1.46,12.38
0301110000,Bio Industrial Amazonas S.A.C.,CA. LOS ANGELES NRO. 609 (POR LA FABRICA DE POSTES DE LUZ) L,,23121921,,BIO INDUSTRIAL AMAZONAS S.A.C.,141.0,995.7
0302510000,Armavi S.A.C.,CAL. LOS MAGISTRADOS NRO. 157 DPTO. 201 URB. LOS MOLINOS,,38580750,,ARMAVI S.A.C.,1133.98,27850.42
0307490000,Altamar Foods Peru S.A.C.,AV. INDUSTRIAL MZA. R LOTE. 05 Z.I. ZONA INDUSTRIAL II (AL C,,28437527,,ALTAMAR FOODS PERU S.R.L.,3990.0,4149.6
0304890000,Sercosta Sac,"AV. LAS CAMELIAS 491 OF. 402 LIMA, LIMA PROVINCE",,33505349,,SERCOSTA SAC,5874.02,52582.69
0304310000,Cultimarine S.A.C.,AV. CONQUISTADORES NRO. 638 INT. 201 (ALTURA CUADRA 6 AV. CO,,33453542,,CULTIMARINE S.A.C.,925.34,8669.48
0307490000,Altamar Foods Peru S.A.C.,AV. INDUSTRIAL MZA. R LOTE. 05 Z.I. ZONA INDUSTRIAL II (AL C,,28437527,,ALTAMAR FOODS PERU S.R.L.,10020.0,9645.84
1604160000,Inversiones Prisco S A C,AV LA MOLINA 2830 URB EL SAUCE DE LA RINCO LA MOLINA LIMA PEROU,934997743,45995174,,INVERSIONES PRISCO  S.A.C.,205.19,15152.54
1605540000,Sully Seafoods E.I.R.L.,MZA. E LOTE. 6 A.H. 18 DE MAYO (AV. LORETO SUR) PIURA - PIUR,,44558641,,SULLY SEAFOODS E.I.R.L.,9860.0,49300.0
0304890000,Sercosta Sac,"AV. LAS CAMELIAS 491 OF. 402 LIMA, LIMA PROVINCE",,33505349,,SERCOSTA SAC,11090.33,95608.11
0306171300,Cmar Sociedad Anonima Cerrada   Cma,CAL. M. JOSE OLAYA NRO. 201 DPTO. 702 LIMA - LIMA - MIRAFLOR,,39622010,,CMAR SOCIEDAD ANONIMA CERRADA -  CMAR S.,18524.71,130648.0
0307490000,Productora Andina De Congelados,CAR. TAMBOGRANDE KM. 2.1. MZA. C LO 05 Z.I. Z.INDUSTRIAL MUNICIPAL 1 P RA - SULLANA - SULLANA-PERU TELF.: 51-73508625,,45991342,,PRODUCTORA ANDINA DE CONGELADOS S.R.L.,7890.0,17673.6
0305399000,CompaÑia Americana De Conservas S.A.C.,NRO. S/N- SECTOR MOGOTE GRANDE ICA - PISCO - SAN ANDRES,,23336305,,COMPAÑIA AMERICANA DE CONSERVAS S.A.C.,12986.49,103242.6
0304740020,Seafrost S.A.C.,CARRETERA PAITA - SULLANA MZ. D LOT PAITA,,2167569,,SEAFROST S.A.C.,25230.0,31486.0
0304890000,Corp. De Ingenieria De Refrigeracion,AV. LA MARINA N224 LIMA LIMA PERU,,44374049,,CORP DE INGENIERIA DE REFRIGERACION SRL,5443.0,48018.78
0306171300,Marinazul S.A.,AV. EL DERBY 250 URB. EL DERBY DE MONTERRICO SANTIAGO DE SURCO LIMA PERU 51-16210805,,33928372,CSOL-NO,MARINAZUL S.A.,19545.45,164877.5
0307490000,Seafrost S.A.C.,CARRETERA PAITA - SULLANA MZ. D LOT PAITA,,2167569,,SEAFROST S.A.C.,3000.0,3479.72
0307490000,Armadores Y Congeladores Del,AV A 4041 MZ F LOTE 1 ZONA INDUSTRI PAITA PIURA,,2215479,,ARMADORES Y CONGELADORES DEL PACIFICO SA,16000.0,20380.32
0304740020,Sama Comercial S.A.C.,CAL. SATURNO NRO. 180 URB. RESIDENCIAL AEROPUERTO PROV. CONS,,36705802,,SAMA COMERCIAL S.A.C.,8880.0,15895.2
0303890000,Frozen Products Corp.,JR. JORGE CASTRO HARRINSON 451 SAN GUEL LIMA 32 PERU,953252652,46002164,,FROZEN PRODUCTS CORPORATION SOCIEDAD ANO,25920.0,82223.0
0306171200,Langostinera Cardalito Sac,AV. ALEXANDER FLEMING NRO. 454 URB. INDUSTRIAL SANTA ROSA LI,,28353809,,LANGOSTINERA CARDALITO S.A.C,122.73,1080.0
0302510000,Agromarina Del Peru S.A.C.,AV. GUARDIA CHALACA NRO. 1873 URB. SAN ANTONIO,670299452,28781814,,AGROMARINA DEL PERU S.A.C.,1870.16,40191.06
0306171200,Inversiones Prisco S A C,AV LA MOLINA 2830 URB EL SAUCE DE LA RINCO LA MOLINA LIMA PEROU,934997743,45995174,,INVERSIONES PRISCO  S.A.C.,16329.6,185000.0
0307490000,Altamar Foods Peru S.A.C.,AV. INDUSTRIAL MZA. R LOTE. 05 Z.I. ZONA INDUSTRIAL II (AL C,,28437527,,ALTAMAR FOODS PERU S.R.L.,13500.0,17727.5
0304890000,Productora Andina De Congelados,CAR. TAMBOGRANDE KM. 2.1. MZA. C LO 05 Z.I. Z.INDUSTRIAL MUNICIPAL 1 P RA - SULLANA - SULLANA-PERU TELF.: 51-73508625,,45991342,,PRODUCTORA ANDINA DE CONGELADOS S.R.L.,19958.27,203517.6
0307490000,Productora Andina De Congelados,CAR. TAMBOGRANDE KM. 2.1. MZA. C LO 05 Z.I. Z.INDUSTRIAL MUNICIPAL 1 P RA - SULLANA - SULLANA-PERU TELF.: 51-73508625,,45991342,,PRODUCTORA ANDINA DE CONGELADOS S.R.L.,27000.0,21060.0
1604160000,Inversiones Prisco S A C,AV LA MOLINA 2830 URB EL SAUCE DE LA RINCO LA MOLINA LIMA PEROU,934997743,45995174,,INVERSIONES PRISCO  S.A.C.,4.5,43.78
0303890000,Exmarsu Sac,CAL. LOPEZ ALBUJAR NRO. 440 A.H. EL OBRERO PIURA - SULLANA,,34107992,,EXMARSU S.A.C.,13232.0,30000.0
1604160000,Inversiones Prisco S A C,AV LA MOLINA 2830 URB EL SAUCE DE LA RINCO LA MOLINA LIMA PEROU,934997743,45995174,,INVERSIONES PRISCO  S.A.C.,2333.57,25940.16
0305100000,Corporacion Isla Blanca S.A.C.,CAL.PEDRO DE CANDIA NRO. 274 URB. LIMA PERU,,36676273,,CORPORACION ISLA BLANCA S.A.C.,52760.0,77557.2
0304890000,Productora Andina De Congelados,CAR. TAMBOGRANDE KM. 2.1. MZA. C LO 05 Z.I. Z.INDUSTRIAL MUNICIPAL 1 P RA - SULLANA - SULLANA-PERU TELF.: 51-73508625,,45991342,,PRODUCTORA ANDINA DE CONGELADOS S.R.L.,2.72,22.02
0304990000,Agrofish Sac,AV. NICOLAS ARRIOLAN 467 OF. 601 URB. SANTA CATALINA LA VICTORIA. RUC,,38693912,,AGROFISH S.A.C.,19958.06,215630.0
0307490000,Seafrost S.A.C.,CARRETERA PAITA - SULLANA MZ. D LOT PAITA,,2167569,,SEAFROST S.A.C.,27000.0,29250.0
0305690000,Agropesca E.I.R.L,JR. AGUERRIZABAL N° 178 CALLARIA,,28780779,,AGROPESCA E.I.R.L,27150.0,104228.85
0306171100,Ccoral S.A,JR. SIMON BOLIVAR NRO. 880 CENTRO TUMBES (FRENTE A PASEO TRI,,33455306,,CCORAL S.A,12200.0,67648.0
1605540000,Seafrost S.A.C.,CARRETERA PAITA - SULLANA MZ. D LOT PAITA,,2167569,,SEAFROST S.A.C.,24000.0,79864.0
0307490000,Peruvian Sea Food S.A.,AV. MANUEL OLGUIN NRO. 211 DPTO. 1202 URB. LOS GRANADOS (UNI,,33979987,,PERUVIAN SEA FOOD S.A.,27195.0,31274.25
0304890000,Sercosta Sac,"AV. LAS CAMELIAS 491 OF. 402 LIMA, LIMA PROVINCE",,33505349,,SERCOSTA SAC,19068.0,94364.2
0303900000,Perupez S.A.C.,CAL.LOS RUISEÑORES OESTE NRO. 225 (ALT CDRA 33 DE AV REPUBLI,,28343408,,PERUPEZ S.A.C.,21000.0,164945.0
0306171300,Marinazul S.A.,AV. EL DERBY 250 URB. EL DERBY DE MONTERRICO SANTIAGO DE SURCO LIMA PERU 51-16210805,,33928372,CSOL-NO,MARINAZUL S.A.,9522.73,71565.02
0307999090,Consorcio Industrial El Pacifico Socieda,AV. LA MAR NRO. 638 INT. 703 LIMA - LIMA - MIRAFLORES - LIMA,934056094,28783010,,CONSORCIO INDUSTRIAL EL PACIFICO SOCIEDA,544.0,17248.76
0307490000,Armadores Y Congeladores Del,AV A 4041 MZ F LOTE 1 ZONA INDUSTRI PAITA PIURA,,2215479,,ARMADORES Y CONGELADORES DEL PACIFICO SA,6000.0,4610.55
0307490000,Armadores Y Congeladores Del,AV A 4041 MZ F LOTE 1 ZONA INDUSTRI PAITA PIURA,,2215479,,ARMADORES Y CONGELADORES DEL PACIFICO SA,20000.0,25674.45
0304420000,Peruvian Andean Trout S.A.C.,CAR.PISCO-HVCA NRO. SN C.CAM CHOCLOCOCHA (S70590127 A 150M C,,33929326,,PERUVIAN ANDEAN TROUT S.A.C.,1021.19,9864.6
0304890000,Sercosta Sac,"AV. LAS CAMELIAS 491 OF. 402 LIMA, LIMA PROVINCE",,33505349,,SERCOSTA SAC,13970.65,89893.02
1605599000,Inversiones Prisco S A C,AV LA MOLINA 2830 URB EL SAUCE DE LA RINCO LA MOLINA LIMA PEROU,934997743,45995174,,INVERSIONES PRISCO  S.A.C.,22100.0,52981.5
1605540000,Productora Andina De Congelados,CAR. TAMBOGRANDE KM. 2.1. MZA. C LO 05 Z.I. Z.INDUSTRIAL MUNICIPAL 1 P RA - SULLANA - SULLANA-PERU TELF.: 51-73508625,,45991342,,PRODUCTORA ANDINA DE CONGELADOS S.R.L.,6300.0,10332.0
0307490000,Rofayce Sac,VIA.ZONA INDUSTRIAL IIMZA. B LOTE. 02 Z.I. ZONA INDUSTRIAL I,,45864480,,ROFAYCE S.A.C.,26000.0,23245.0
0308190000,Vasquez Marcos Marcelino,"MZA. B LOTE. 18 PROVIV VISTA ALEGRE IV (EX FUNDO OQUENDO, FR",,37599539,,VASQUEZ MARCOS MARCELINO,3940.0,11820.0
0301110000,Amazon Country Exports S.A.C.,PJ. SIMON BOLIVAR NRO. 150 (ENTRANDO POR LA PLAZA ROJA) SAN,,38164124,,AMAZON COUNTRY EXPORTS S.A.C.,350.0,1094.8
0307490000,Altamar Foods Peru S.A.C.,AV. INDUSTRIAL MZA. R LOTE. 05 Z.I. ZONA INDUSTRIAL II (AL C,,28437527,,ALTAMAR FOODS PERU S.R.L.,24000.0,25805.0
0306171100,Isla Bella S.A.C,CAR. EL BENDITO 4 TUMBES ZARUMILLA ZARUMILLA,,45972355,,ISLA BELLA S.A.C,21960.0,152508.0
0307490000,Altamar Foods Peru S.A.C.,AV. INDUSTRIAL MZA. R LOTE. 05 Z.I. ZONA INDUSTRIAL II (AL C,,28437527,,ALTAMAR FOODS PERU S.R.L.,5000.0,9813.29
0302510000,Agromarina Del Peru S.A.C.,AV. GUARDIA CHALACA NRO. 1873 URB. SAN ANTONIO,670299452,28781814,,AGROMARINA DEL PERU S.A.C.,1291.83,28380.67
0307490000,Productora Andina De Congelados,CAR. TAMBOGRANDE KM. 2.1. MZA. C LO 05 Z.I. Z.INDUSTRIAL MUNICIPAL 1 P RA - SULLANA - SULLANA-PERU TELF.: 51-73508625,,45991342,,PRODUCTORA ANDINA DE CONGELADOS S.R.L.,27000.0,25920.0
0305399000,CompaÑia Americana De Conservas S.A.C.,NRO. S/N- SECTOR MOGOTE GRANDE ICA - PISCO - SAN ANDRES,,23336305,,COMPAÑIA AMERICANA DE CONSERVAS S.A.C.,9374.41,167061.7
0304890000,Corp. De Ingenieria De Refrigeracion,AV. LA MARINA N224 LIMA LIMA PERU,,44374049,,CORP DE INGENIERIA DE REFRIGERACION SRL,5202.0,59774.34
0303660000,Seafrost S.A.C.,CARRETERA PAITA - SULLANA MZ. D LOT PAITA,,2167569,,SEAFROST S.A.C.,23502.0,34647.46
1605540000,Seafrost S.A.C.,CARRETERA PAITA - SULLANA MZ. D LOT PAITA,,2167569,,SEAFROST S.A.C.,3200.0,6975.7
0304740020,Armadores Y Congeladores Del,AV A 4041 MZ F LOTE 1 ZONA INDUSTRI PAITA PIURA,,2215479,,ARMADORES Y CONGELADORES DEL PACIFICO SA,25992.0,46974.0
0306171200,Corporacion Refrigerados Iny S. A.,CAR. PANAMERICANA NORTE NRO. 1252 TUMBES - TUMBES - LA CRUZ,,28780363,,CORPORACION REFRIGERADOS INY SA,4468.0,46642.32
0304890000,Sercosta Sac,"AV. LAS CAMELIAS 491 OF. 402 LIMA, LIMA PROVINCE",,33505349,,SERCOSTA SAC,20865.25,130354.0
0304890000,Productora Andina De Congelados,CAR. TAMBOGRANDE KM. 2.1. MZA. C LO 05 Z.I. Z.INDUSTRIAL MUNICIPAL 1 P RA - SULLANA - SULLANA-PERU TELF.: 51-73508625,,45991342,,PRODUCTORA ANDINA DE CONGELADOS S.R.L.,19958.27,193590.1
0304420000,Peruvian Andean Trout S.A.C.,CAR.PISCO-HVCA NRO. SN C.CAM CHOCLOCOCHA (S70590127 A 150M C,,33929326,,PERUVIAN ANDEAN TROUT S.A.C.,428.06,4136.53
0306171200,Inversiones Prisco S A C,AV LA MOLINA 2830 URB EL SAUCE DE LA RINCO LA MOLINA LIMA PEROU,934997743,45995174,,INVERSIONES PRISCO  S.A.C.,16329.6,188600.0
0307590000,Copersa S.A.,CAR. COSTANERA SUR S/N Z.I. CATA CATAS (KM.4.5 EL PORTILLO),953303419,28288565,,COPERSA SOCIEDAD ANONIMA,5000.0,22668.61
1605599000,Corporacion Refrigerados Iny S. A.,CAR. PANAMERICANA NORTE NRO. 1252 TUMBES - TUMBES - LA CRUZ,,28780363,,CORPORACION REFRIGERADOS INY SA,2607.27,26385.6
0307490000,Altamar Foods Peru S.A.C.,AV. INDUSTRIAL MZA. R LOTE. 05 Z.I. ZONA INDUSTRIAL II (AL C,,28437527,,ALTAMAR FOODS PERU S.R.L.,13500.0,15162.5
0304740090,South Coast Packing Peru Sac,AV PASEO PARODI NO. 508 SAN ISIDRO LIMA PERU 51-14372177,,33674690,,SOUTH COAST PACKING PERU SOCIEDAD ANONIM,17009.72,120633.38
1604160000,Inversiones Prisco S A C,AV LA MOLINA 2830 URB EL SAUCE DE LA RINCO LA MOLINA LIMA PEROU,934997743,45995174,,INVERSIONES PRISCO  S.A.C.,3999.54,44469.25
0303890000,Productora Andina De Congelados,CAR. TAMBOGRANDE KM. 2.1. MZA. C LO 05 Z.I. Z.INDUSTRIAL MUNICIPAL 1 P RA - SULLANA - SULLANA-PERU TELF.: 51-73508625,,45991342,,PRODUCTORA ANDINA DE CONGELADOS S.R.L.,0.91,2.44
1605540000,Productora Andina De Congelados,CAR. TAMBOGRANDE KM. 2.1. MZA. C LO 05 Z.I. Z.INDUSTRIAL MUNICIPAL 1 P RA - SULLANA - SULLANA-PERU TELF.: 51-73508625,,45991342,,PRODUCTORA ANDINA DE CONGELADOS S.R.L.,2.0,4.93
1605540000,Productora Andina De Congelados,CAR. TAMBOGRANDE KM. 2.1. MZA. C LO 05 Z.I. Z.INDUSTRIAL MUNICIPAL 1 P RA - SULLANA - SULLANA-PERU TELF.: 51-73508625,,45991342,,PRODUCTORA ANDINA DE CONGELADOS S.R.L.,25470.0,13244.0
1605540000,Seafrost S.A.C.,CARRETERA PAITA - SULLANA MZ. D LOT PAITA,,2167569,,SEAFROST S.A.C.,27000.0,33750.0
0307490000,Marfrio   Vieira Peru S.A.,AV. EMILIO CAVENECIA 225 OF. 317 SAN ISIDRO LIMA - PERU,934967647,34136236,,MARFRIO - VIEIRA PERU S.A.,10680.0,12432.0
1604150000,Negocios Alimentarios Srl,CAL. MONTEGO BAY NRO. 135 URB. CHACARILLA SANTIAGO DE SURCO LIMA PERU,,38495350,,NEGOCIOS ALIMENTARIOS S.R.L.,10416.0,27802.88
